MI,vs,RPS
Ball No,Runs,General Commentary,Bowler,Batsman,Fielder
19.6,W,"Dinda to HH Pandya, 1 wide, OUT, fires this full and way outside off, Pandya looks to carve this over point but can't reach. Not sure why Southee wanted strike. Runs all the way down the pitch but Pandya didn't move an inch. Dhoni hurls the throw to Dinda who breaks the bails at the bowler's end. Pandya;s back foot was briefly in the air and he just managed to put it down even as Southee got into the crease at the striker's end. They needed to look at multiple replays to decide who was out. Southee it is eventually, much to Mumbai's relief TG Southee run out 7 (8m 3b 0x4 1x6) SR: 233.33",Dinda,HH Pandya
19.5,6,"Dinda to HH Pandya, SIX, this is nothing more than a short-arm jab. Clobbered over long- on. Bangs a short of length delivery but Pandya didn't have any room to work with, went through with the pull and picked the bones out of that",Dinda,HH Pandya
19.4,4,"Dinda to HH Pandya, FOUR, thick edge past MS Dhoni's outstretched hands. Into the third man boundary in a couple of nanoseconds. Flew off the blade.",Dinda,HH Pandya
19.3,6,"Dinda to HH Pandya, SIX, MS Dhoni would've been proud of that. Nearest to an helicopter hit. Full and straight on middle from wide of the crease, brings the powerful bottom hand to meet the ball on the full and swing this over long-on",Dinda,HH Pandya
19.2,6,"Dinda to HH Pandya, SIX, leg-cutter but lands it at length, Pandya waits and waits and then thumps this over long-off. This was sitting up nicely for him to swing through",Dinda,HH Pandya
19.1,6,"Dinda to HH Pandya, SIX, sliced over the cover boundary. This is very poor from Dinda. TG Southee BA Stokes HH Pandya AB Dinda",Dinda,HH Pandya
18.6,6,"Stokes to Southee, SIX, full and straight on middle, Southee tees off like a golfer, connects as the ball smashes into the sightscreen. What muscle",Stokes,Southee
18.5,0,"Stokes to Southee, no run, looks to send a length ball from outside off into orbit but misses",Stokes,Southee
18.4,1,"Stokes to HH Pandya, 1 run, squeezed into the gap between cover and point, down to Tahir",Stokes,HH Pandya
18.3,1,"Stokes to Southee, 1 run, pushes the length ball outside off to long-off",Stokes,Southee
18.2,W,"Stokes to Pollard, OUT, stunner from Mayank at long-on. Flat hit that was dying on him but he did well to attack the ball and put in an instinctive dive to pluck that inches from the ground. Lets out an expletive which I can't type here. Stokes, Dhoni run up to congratulate their mate. Pollard was struggling to time the ball since being hit on the elbow KA Pollard c Agarwal b Stokes 27 (27m 17b 3x4 1x6) SR: 158.82",Stokes,Pollard,Agarwal
18.1,1,"Stokes to HH Pandya, 1 run, full and wide outside off, hammered to wide long-off where Rahane slides to his left to cut that off KA Pollard AB Dinda HH Pandya Imran Tahir",Stokes,HH Pandya
17.6,4,"Dinda to Pollard, FOUR, looked to swing this to Mumbai, hit it towards downtown Pune. Thick edge off a slog to the third man boundary",Dinda,Pollard
17.5,1,"Dinda to HH Pandya, 1 run, high full toss, hit hard to long-off",Dinda,HH Pandya
17.5,1w,"Dinda to HH Pandya, 1 wide, fired wide outside off, around the seventh stump. You needed to",Dinda,HH Pandya
17.4,1,"Dinda to Pollard, 1 run, looks to muscle the pull over long-on but didn't get any power behind the stroke. Bat face turned in his land as it rolled to long-on",Dinda,Pollard
17.3,0,"Dinda to Pollard, no run, dropped. yorker-length delivery outside off, Pollard looks to squeeze this behind point but gets a healthy edge through to Dhoni who fluffs a low chance to his right.",Dinda,Pollard
17.2,1,"Dinda to HH Pandya, 1 run, takes off after punching a length ball straight to cover, would've been gone had Smith hit at the bowler's end",Dinda,HH Pandya
17.1,0,"Dinda to HH Pandya, no run, thumps a full delivery straight to cover KA Pollard Imran Tahir HH Pandya A Zampa",Dinda,HH Pandya
16.6,0,"Imran Tahir to Pollard, no run, googly which he somehow manages to keep out. Tahir gets to the ball and fires a flat throw to the stumps, hits Pollard but he didn't even flinch.",Imran Tahir,Pollard
16.5,6,"Imran Tahir to Pollard, SIX, one of the flattest hits you'd see for six. Down to the pitch of the ball and boom. Wow, what power. I want that bat. Nonchalance to the core",Imran Tahir,Pollard
16.4,1,"Imran Tahir to HH Pandya, 1 run, gets across the stumps and works the googly to midwicket",Imran Tahir,HH Pandya
16.3,1,"Imran Tahir to Pollard, 1 run, pushed though quicker, this one fizzes from length, pushed to long-off again",Imran Tahir,Pollard
16.2,1,"Imran Tahir to HH Pandya, 1 run, driven with the spin to long-off",Imran Tahir,HH Pandya
16.1,1,"Imran Tahir to Pollard, 1 run, thick inside-edge on the drive to deep square. Didn't pick the googly KA Pollard A Zampa HH Pandya Imran Tahir",Imran Tahir,Pollard
15.6,1,"Zampa to Pollard, 1 run, low full toss but he powers it down the ground, long-on comes around quickly",Zampa,Pollard
15.5,1,"Zampa to HH Pandya, 1 run, eased with the spin to long-off",Zampa,HH Pandya
15.4,0,"Zampa to HH Pandya, no run, lunges forward and eases one with the turn to cover",Zampa,HH Pandya
15.3,W,"Zampa to Rana, OUT, picked the googly but didn't get underneath the delivery to generate power off the big swing, heaved straight to Bhatia at deep midwicket. N Rana c Bhatia b Zampa 34 (41m 28b 1x4 2x6) SR: 121.42",Zampa,Rana,Bhatia
15.2,1,"Zampa to Pollard, 1 run, worked across the line to deep midwicket",Zampa,Pollard
15.1,4,"Zampa to Pollard, FOUR, hammered past Zampa even before he could react on his followthrough. Once againt too full, drilled. Good luck if you're going to try stopping that. Zampa again KA Pollard Imran Tahir N Rana R Bhatia",Zampa,Pollard
14.6,1,"Imran Tahir to Pollard, 1 run, fires one full on the pads, flicked to deep midwicket",Imran Tahir,Pollard
14.5,1,"Imran Tahir to Rana, 1 run, goes over cover but didn't get to the pitch. On the bounce to Stokes, who attacked the ball from the ropes",Imran Tahir,Rana
14.4,2,"Imran Tahir to Rana, 2 runs, touch short, he rocks back and pulls it into the gap at deep midwicket",Imran Tahir,Rana
14.3,1,"Imran Tahir to Pollard, 1 run, worked across the line to midwicket",Imran Tahir,Pollard
14.2,0,"Imran Tahir to Pollard, no run, appeal for lbw, S Ravi had to decide if it was bat or pad first. Replays confirm it was pad first. That was crashing into the stumps. Pollard is lucky.",Imran Tahir,Pollard
14.1,4,"Imran Tahir to Pollard, FOUR, welcomed to the crease for a new spell with a powerful hit. Too full, Pollard makes room and drills it over his head. Don't try putting your hand out to those. KA Pollard R Bhatia N Rana BA Stokes on",Imran Tahir,Pollard
13.6,1,"Bhatia to Pollard, 1 run, length ball that skids in and keeps a touch low too, punched to long-",Bhatia,Pollard
13.5,1,"Bhatia to Rana, 1 run, nurdles a length ball to midwicket",Bhatia,Rana
13.4,1,"Bhatia to Pollard, 1 run, punches a length ball to long-off to get off the mark",Bhatia,Pollard
13.3,1,"Bhatia to Rana, 1 run, full toss on middle, worked to long-on",Bhatia,Rana
13.2,W,"Bhatia to KH Pandya, OUT, off-cutter outside off, he looks to heave this over the leg side but got nowhere near the pitch of the ball and ended up skewing it to Dhoni, who called early and took it without much fuss. KH Pandya c †Dhoni b Bhatia 3 (8m 5b 0x4 0x6) SR: 60.00",Bhatia,KH Pandya,Dhoni
13.1,1,"Bhatia to Rana, 1 run, gets down on one knee and slogs this to the leg side where Stokes sprints 20 yards at least around the ropes from long-on to take it on the bounce KH Pandya BA Stokes N Rana R Bhatia",Bhatia,Rana
12.6,0,"Stokes to KH Pandya, no run, looks to walk across to whip it fine but misses. Was flirting with the wide and gets away with it this time",Stokes,KH Pandya
12.5,1,"Stokes to Rana, 1 run, uses the pace of the bowler to ease this down to third man",Stokes,Rana
12.4,0,"Stokes to Rana, no run, slower and fuller on middle and leg, turned to midwicket",Stokes,Rana
12.3,1,"Stokes to KH Pandya, 1 run, walks outside the crease and forces a full delivery to mid-of for a quick single",Stokes,KH Pandya
12.2,1,"Stokes to Rana, 1 run, floats it full and wide outside off, squeezed to third man",Stokes,Rana
12.1,6,"Stokes to Rana, SIX, sensational shot! Bangs one in on middle, Rana pounces onto it in a jiffy as he pulls him behind square. Swivelled and transferred the body weight back before making contact",Stokes,Rana
12.1,2w,"Stokes to KH Pandya, 2 wides, length ball down leg to Dhoni, who fumbles. One extra run. Don't see that often, do we? Stokes is back N Rana R Bhatia KH Pandya A Zampa",Stokes,KH Pandya
11.6,0,"Bhatia to Rana, no run, uppish again on the leading edge but just lands short of the bowler",Bhatia,Rana
11.5,0,"Bhatia to Rana, no run, lunges forward and defends an away-going slower delivery back to Bhatia",Bhatia,Rana
